,key_mlbam,name_first,name_last,at_bats,woba_value,woba_P,hold_percent,hold_P,swing_percent,swing_P,Correct,Correct_P,Precision,Precision_P,ops,ops_P,Decision,Decision_P,Total_Score
19,696285,Jacob,Young,36,0.30000000000000004,85.41468855537003,0.608,99.89424500542528,0.825,127.50849277806273,0.8303030303030303,107.81388265441014,0.573170731707317,98.23369190570531,0.6138716356107661,89.18521773965779,433.45031234360346,107.68504731185963,196.87026505151744
20,663656,Kyle,Tucker,71,0.4112676056338028,117.09431482708001,0.6821705426356589,112.08044625251713,0.6846153846153846,105.81124342421988,0.7989690721649485,103.74520463866881,0.652046783625731,111.75197773968691,0.9194117647058824,133.57505652808672,433.38887205509275,107.66978327769768,241.2448398057844
21,663728,Cal,Raleigh,45,0.46222222222222226,131.6018905149405,0.638095238095238,104.83888495243568,0.7843137254901961,121.22019515442683,0.7852564102564102,101.964631440776,0.6121794871794872,104.91926368161188,0.8315151515151515,120.8051578534324,432.9429752292504,107.55900605728822,228.3641639107206
22,518692,Freddie,Freeman,65,0.38153846153846155,108.62996288067572,0.6584158415841583,108.1775549254296,0.6775956284153005,104.72629974816876,0.7428571428571429,96.45913588893002,0.7176165803108808,122.98975184357792,0.7903861308116626,114.82980331011649,432.35274240610624,107.41237045067938,222.24217376079588
23,543807,George,Springer,75,0.2546666666666667,72.50758006255856,0.6329113924050633,103.98718042703332,0.7068965517241379,109.254925891339,0.8158640226628895,105.9389943081733,0.650887573964497,111.55330492124662,0.6206675224646983,90.17254573079228,430.7344055477922,107.01031587558442,197.18286160637672
24,676801,Chas,McCormick,42,0.38928571428571435,110.83572681589682,0.6730769230769231,110.58636687721044,0.72,111.28013915176382,0.7857142857142857,102.0240860363683,0.6214285714285714,106.5044313153954,0.6738095238095239,97.89318419349623,430.39502338073794,106.92600082568069,204.81918501917693
25,677942,Blaze,Alexander,39,0.5358974358974359,152.5783752826695,0.5952380952380952,97.79746730637656,0.8823529411764706,136.37271954873017,0.8565573770491803,111.2229790396474,0.4956521739130435,84.94806215860623,0.9628879892037786,139.89142028137417,430.3412280533604,106.91263608188231,246.80405636325648
26,666158,Gavin,Lux,36,0.20972222222222223,59.71119431417071,0.6432160804020101,105.68023803800612,0.7878787878787878,121.7711960414924,0.875,113.6177321768647,0.520618556701031,89.22696165420612,0.3996289424860853,58.0593599429464,430.29612791056934,106.9014315426954,164.9607914856418
27,621493,Taylor,Ward,76,0.4322368421052632,123.06458416859233,0.624390243902439,102.58715790030837,0.6753246753246753,104.3753108927078,0.7827298050139275,101.63655468905364,0.7099447513812155,121.67490438584893,0.8360711453494959,121.46706708423154,430.27392786791876,106.89591623315455,228.3629833173861
28,624415,Cavan,Biggio,34,0.47058823529411764,133.98382518489413,0.7647058823529411,125.64098152772141,0.5802469135802469,89.68049622998801,0.7985074626865671,103.68526518485733,0.6483516483516484,111.1186816553197,0.8021911138161899,116.54486867329167,430.1254245978864,106.85902254268072,223.4038912159724
29,680776,Jarren,Duran,75,0.39266666666666666,111.79833679802876,0.6236933797909407,102.47266330443749,0.7555555555555555,116.77545466543118,0.8009478672985783,104.0021488849838,0.6214285714285714,106.5044313153954,0.7869662921348315,114.33295830322147,429.7546981702479,106.7669204221766,221.09987872539807
30,641933,Tyler,O'Neill,35,0.6057142857142856,172.45632355941373,0.75,123.22480880603447,0.5806451612903226,89.74204770303535,0.7773584905660378,100.93909575605015,0.6752577319587629,115.73001957129708,1.2045539380365808,175.00141562343043,429.635971836417,106.73742442110876,281.7388400445392
31,677800,Wilyer,Abreu,33,0.5227272727272727,148.82862399799322,0.6022099447513812,98.94294040410871,0.7936507936507936,122.66329271578907,0.8278688524590164,107.49780749286495,0.5860655737704918,100.44369299671266,0.8455313159746658,122.84147066979656,429.54773360947536,106.71550279048046,229.55697346027702
32,679529,Spencer,Torkelson,72,0.3013888888888889,85.81012692831153,0.6717557251908397,110.36929440133368,0.6802721088435374,105.13996518496205,0.7799511002444988,101.27574310700618,0.6532258064516129,111.95404626590506,0.6565656565656566,95.38794048193763,428.7390489592069,106.5145956914552,201.90253617339283
33,630105,Jake,Cronenworth,65,0.3076923076923077,87.60480877473849,0.6719999999999999,110.40942869020687,0.65625,101.42721016436809,0.798941798941799,103.74166324236775,0.6566265060240963,112.5368800632138,0.7255813953488373,105.41476585352736,428.1151821601565,106.35960416449379,211.77437001802116
34,663697,Jonathan,India,53,0.2641509433962264,75.20790187265285,0.7886792452830189,129.57979894571676,0.5454545454545454,84.3031357210332,0.7732997481108312,100.41207276947813,0.6640625,113.81130860750766,0.5574654533198518,80.9903487187543,428.1063160437358,106.35740149410908,187.3477502128634
35,702358,Trey,Lipscomb,39,0.28205128205128205,80.30440804351026,0.5659340659340659,92.98282276206264,0.9230769230769231,142.66684506636392,0.8509615384615384,110.4963659082695,0.47572815533980584,81.53335552099236,0.574685534591195,83.49213672880194,427.6793892576884,106.25133713137825,189.7434738601802
36,665489,Vladimir,Guerrero,68,0.34191176470588236,97.34762298589965,0.6606498194945849,108.54459692661523,0.7071428571428572,109.29299380976806,0.7841726618705036,101.8239079735108,0.6295336787564767,107.89353681584635,0.7409523809523809,107.64791138168204,427.55503552574044,106.22044307702674,213.86835445870878
37,657041,Lane,Thomas,65,0.25538461538461543,72.71199128303294,0.6977777777777778,114.64471100768839,0.6075949367088608,93.9072904234294,0.7597911227154047,98.65799347547221,0.7012195121951219,120.17951669315012,0.5088448137228625,73.92658802750717,427.3895115997401,106.1793208277285,180.10590885523567
38,808982,Jung Hoo,Lee,81,0.34012345679012346,96.83846377368083,0.625748502994012,102.81031952279922,0.8709677419354839,134.61307155455302,0.8712328767123287,113.12857559997799,0.4473684210526316,76.67288158821569,0.7310107832681598,106.20356454642686,427.2248482655459,106.13841238118162,212.34197692760847
39,593428,Xander,Bogaerts,72,0.25277777777777777,71.96978387535806,0.7023809523809523,115.40101142152434,0.609375,94.18240943834178,0.7947368421052632,103.19565448846058,0.6633986928104575,113.69754105565086,0.5318740399385561,77.2723470352173,426.4766164039776,105.95252398493713,183.2248710201544
40,592192,Mark,Canha,56,0.43124999999999997,122.78361479834439,0.7469387755102042,122.72185040274455,0.5547445255474452,85.73895555083183,0.774869109947644,100.61585257846508,0.6847826086956522,117.3624542980744,0.8683409436834094,126.15532571009473,426.4391128301159,105.94320671370522,232.09853242379995
41,596019,Francisco,Lindor,75,0.2593333333333333,73.83625299564207,0.6491935483870968,106.66233450414812,0.6818181818181818,105.37891965129151,0.7921052631578948,102.85394702326698,0.6497175141242938,111.35277252924645,0.5673563218390805,82.42732546006289,426.2479737079531,105.89572070475081,188.32304616481372
42,665120,Jared,Walsh,32,0.39375,112.10677872892315,0.6619047619047619,108.75078364469073,0.7407407407407407,114.48573986806979,0.8371212121212122,108.69921563241166,0.5495495495495496,94.18534155881504,0.6609195402298851,96.02048650635366,426.1210807039872,105.8641958015578,201.88468230791148
43,676059,Jordan,Westburg,59,0.5042372881355932,143.5642364136869,0.6329113924050633,103.98718042703332,0.8045977011494253,124.35520020152408,0.7870370370370371,102.19584375696824,0.5573248407643312,95.51792104938822,1.0339506172839505,150.21562422048726,426.0561454349139,105.84806348529632,256.0636877057836
44,571771,Enrique,Hernández,35,0.3142857142857143,89.48205467705431,0.5904761904761905,97.01508756792555,0.7213114754098361,111.48283521579256,0.8012048192771084,104.0355138005026,0.6609195402298851,113.27264791768172,0.4949494949494949,71.90783205561452,425.80608450190243,105.78593912493632,177.69377118055084
